availability,location,total_sqft,bath,balcony,price,size_filled,price_per_sqft
Ready To Move,7th Phase JP Nagar,1120.0,2.0,2.0,65.0,2 BHK,5803.571428571428
Ready To Move,Electronics City Phase 1,1245.0,2.0,1.0,75.0,2 BHK,6024.096385542169
Ready To Move,Palanahalli,3978.0,4.0,3.0,428.0,4 BHK,10759.175465057819
Ready To Move,Channasandra,1093.0,2.0,1.0,34.0,2 BHK,3110.704483074108
Not Ready To Move,Electronic City,1025.0,1.0,1.0,26.63,2 BHK,2598.048780487805
Ready To Move,Hebbal,1345.0,2.0,1.0,97.0,2 BHK,7211.8959107806695
Ready To Move,Suryanagar,1500.0,2.0,1.0,45.0,2 BHK,3000.0
Not Ready To Move,Vijayanagar,1180.0,2.0,1.0,86.0,2 BHK,7288.135593220339
Ready To Move,NGR Layout,1020.0,2.0,1.0,48.45,2 BHK,4750.0
Ready To Move,Nanjappa Layout,1800.0,3.0,3.0,85.0,3 BHK,4722.222222222223
Not Ready To Move,Konanakunte,3621.0,4.0,1.0,511.0,4 BHK,14112.123722728527
Ready To Move,Banagiri Nagar,2008.0,3.0,2.0,170.0,3 BHK,8466.135458167331
Not Ready To Move,Kothannur,1240.0,2.0,2.0,39.85,3 BHK,3213.7096774193546
Ready To Move,CV Raman Nagar,1020.0,2.0,1.0,55.0,2 BHK,5392.156862745098
Ready To Move,2nd Stage Arekere Mico Layout,2095.0,3.0,2.0,142.0,3 BHK,6778.042959427207
Ready To Move,Gunjur,1362.0,3.0,2.0,62.63,3 BHK,4598.384728340676
Ready To Move,Yelahanka,694.0,1.0,0.0,30.84,1 BHK,4443.804034582133
Ready To Move,Vittasandra,1404.0,2.0,2.0,70.0,2 BHK,4985.754985754986
Ready To Move,Electronic City Phase II,1192.0,2.0,3.0,47.0,3 BHK,3942.953020134228
Ready To Move,Mahalakshmi Layout,1050.0,1.0,0.0,35.0,4 BHK,3333.3333333333335
Ready To Move,Vittasandra,1259.0,2.0,1.0,67.48,2 BHK,5359.809372517871
Ready To Move,Kengeri,1000.0,2.0,2.0,34.0,2 BHK,3400.0
Not Ready To Move,Rachenahalli,985.0,2.0,1.0,49.97,2 BHK,5073.096446700508
Ready To Move,Indira Nagar,850.0,1.0,2.0,60.0,1 BHK,7058.823529411765
Ready To Move,Uttarahalli,1650.0,2.0,1.0,50.0,3 BHK,3030.3030303030305
Ready To Move,Rajaji Nagar,2400.0,3.0,1.0,320.0,5 BHK,13333.333333333334
Ready To Move,Sarjapur  Road,1900.0,4.0,1.0,180.0,3 BHK,9473.684210526315
Ready To Move,Ambedkar Nagar,1367.0,2.0,2.0,86.0,2 BHK,6291.148500365764
Ready To Move,Rajaji Nagar,1210.0,2.0,2.0,81.0,3 BHK,6694.214876033057
Ready To Move,Duvasapalya,1190.0,2.0,1.0,48.6,2 BHK,4084.0336134453783
Ready To Move,Sarjapur,1175.0,2.0,2.0,42.0,2 BHK,3574.468085106383
Ready To Move,R.T. Nagar,2800.0,4.0,2.0,400.0,4 BHK,14285.714285714286
Ready To Move,Whitefield,1140.0,2.0,2.0,40.0,2 BHK,3508.7719298245615
Ready To Move,Hoskote,1095.0,2.0,2.0,33.6,2 BHK,3068.4931506849316
Ready To Move,Attibele,782.0,1.0,0.0,19.55,1 BHK,2500.0
Ready To Move,Gubbalala,1435.0,2.0,2.0,80.0,3 BHK,5574.912891986062
Ready To Move,Choodasandra,725.0,2.0,2.0,36.0,2 BHK,4965.517241379311
Ready To Move,BCMC Layout,1600.0,2.0,2.0,88.0,3 BHK,5500.0
Ready To Move,9th Phase JP Nagar,1200.0,5.0,2.0,160.0,5 BHK,13333.333333333334
Ready To Move,Hosakerehalli,3205.0,4.0,2.0,300.0,4 BHK,9360.374414976599
Ready To Move,Vishwapriya Layout,720.0,3.0,1.0,95.0,4 BHK,13194.444444444445
Ready To Move,Nehru Nagar,1674.0,3.0,2.0,90.0,3 BHK,5376.344086021505
Ready To Move,Jnanabharathi Layout,860.0,4.0,2.0,125.0,4 BHK,14534.883720930233
Ready To Move,Haralur Road,1243.0,2.0,2.0,46.0,2 BHK,3700.7240547063557
Not Ready To Move,Kanakpura Road,1703.0,3.0,2.0,130.0,3 BHK,7633.587786259542
Not Ready To Move,Padmanabhanagar,1350.0,3.0,1.0,71.55,3 BHK,5300.0
Ready To Move,Horamavu Agara,1145.0,2.0,1.0,41.21,2 BHK,3599.126637554585
Not Ready To Move,Whitefield,1216.0,2.0,1.0,75.0,2 BHK,6167.763157894737
Ready To Move,7th Phase JP Nagar,1100.0,3.0,1.0,60.0,2 BHK,5454.545454545455
Ready To Move,Sarjapur  Road,2425.0,5.0,1.0,201.0,4 BHK,8288.659793814433
Ready To Move,Kothanur,2700.0,4.0,2.0,175.0,4 BHK,6481.481481481482
Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2 BHK,3389.632107023411
Ready To Move,Kanakpura Road,1600.0,3.0,3.0,90.0,3 BHK,5625.0
Not Ready To Move,Banashankari Stage V,1510.0,3.0,3.0,47.57,3 BHK,3150.3311258278145
Ready To Move,Hosakerehalli,3033.0,4.0,1.0,326.0,4 BHK,10748.433893834488
Ready To Move,Pai Layout,780.0,2.0,1.0,72.0,2 BHK,9230.76923076923
Ready To Move,Haralur Road,1194.0,2.0,2.0,47.0,2 BHK,3936.348408710218
Ready To Move,Banashankari Stage II,1250.0,2.0,2.0,110.0,2 BHK,8800.0
Ready To Move,Sarjapur  Road,1480.0,4.0,1.0,169.0,5 BHK,11418.918918918918
Ready To Move,Horamavu Agara,1250.0,4.0,1.0,100.0,4 BHK,8000.0
Ready To Move,Udaya Nagar,1350.0,4.0,2.0,160.0,4 BHK,11851.851851851852
Ready To Move,Laggere,620.0,2.0,0.0,48.0,1 BHK,7741.935483870968
Ready To Move,Raja Rajeshwari Nagar,1630.0,3.0,2.0,60.65,3 BHK,3720.8588957055213
Ready To Move,Hennur Road,1020.0,2.0,0.0,45.0,2 BHK,4411.764705882353
Not Ready To Move,Hosakerehalli,1410.0,2.0,2.0,53.58,3 BHK,3800.0
Not Ready To Move,Bhoganhalli,1181.7,2.0,1.0,100.0,2 BHK,8462.384700008462
Ready To Move,Sarjapur  Road,1691.0,3.0,2.0,113.0,3 BHK,6682.436428149024
Ready To Move,KR Puram,1200.0,4.0,0.0,83.0,4 BHK,6916.666666666667
Ready To Move,Banaswadi,1200.0,2.0,3.0,60.0,2 BHK,5000.0
Ready To Move,Old Airport Road,1050.0,2.0,2.0,50.0,2 BHK,4761.9047619047615
Ready To Move,Kathriguppe,1300.0,3.0,2.0,77.99,3 BHK,5999.230769230769
Not Ready To Move,Whitefield,1356.0,2.0,1.0,94.84,2 BHK,6994.100294985251
Not Ready To Move,Whitefield,1338.0,2.0,1.0,103.0,2 BHK,7698.056801195815
Ready To Move,Kengeri Satellite Town Stage II,500.0,1.0,1.0,20.0,1 BHK,4000.0
Not Ready To Move,Vasantha Vallabha Nagar,1280.0,2.0,1.0,100.0,3 BHK,7812.5
Ready To Move,Raja Rajeshwari Nagar,1531.0,3.0,3.0,51.77,3 BHK,3381.4500326583934
Not Ready To Move,Church Street,11000.0,4.0,1.0,1600.0,4 BHK,14545.454545454546
Ready To Move,Anekal,620.0,1.0,1.0,23.5,2 BHK,3790.3225806451615
Ready To Move,8th Phase JP Nagar,1605.0,2.0,2.0,65.0,3 BHK,4049.8442367601247
Ready To Move,Thanisandra,1917.0,3.0,2.0,110.0,3 BHK,5738.132498695879
Ready To Move,Nagarbhavi,1200.0,3.0,1.0,340.0,4 BHK,28333.333333333332
Ready To Move,Srinivas Colony,2750.0,3.0,2.0,943.0,3 BHK,34290.90909090909
Ready To Move,Sarjapur  Road,1400.0,3.0,2.0,55.0,3 BHK,3928.5714285714284
Ready To Move,Thubarahalli,2625.0,3.0,3.0,175.0,3 BHK,6666.666666666667
Ready To Move,Sahakara Nagar,1100.0,2.0,1.0,55.0,2 BHK,5000.0
Ready To Move,Hennur Road,2041.0,3.0,3.0,128.0,3 BHK,6271.435570798628
Ready To Move,Sarjapur  Road,2070.0,4.0,2.0,160.0,3 BHK,7729.468599033817
Ready To Move,Hebbal,1110.0,3.0,3.0,59.0,3 BHK,5315.315315315315
Ready To Move,Uday Nagar,1650.0,3.0,1.0,110.0,3 BHK,6666.666666666667
Not Ready To Move,Ambedkar Nagar,3565.0,4.0,3.0,255.0,4 BHK,7152.875175315568
Not Ready To Move,Varthur Road,1033.0,2.0,2.0,30.47,3 BHK,2949.6611810261375
Ready To Move,HSR Layout,1142.0,2.0,2.0,65.0,2 BHK,5691.768826619965
Ready To Move,Mathikere,1500.0,2.0,2.0,75.0,3 BHK,5000.0
Ready To Move,Electronic City Phase II,1502.0,3.0,3.0,50.0,3 BHK,3328.894806924101
Ready To Move,Shree Ananth Nagar Layout,1176.0,2.0,1.0,45.0,3 BHK,3826.530612244898
Not Ready To Move,Hosa Road,1063.0,2.0,1.0,32.8,2 BHK,3085.6067732831602
Ready To Move,Kammanahalli,1100.0,2.0,1.0,60.0,2 BHK,5454.545454545455
Ready To Move,Kamakshipalya,1044.0,2.0,2.0,85.0,2 BHK,8141.762452107279
Ready To Move,Sarjapur  Road,5400.0,3.0,2.0,700.0,3 BHK,12962.962962962964
Ready To Move,6th Phase JP Nagar,1216.0,2.0,2.0,60.0,2 BHK,4934.210526315789
Ready To Move,Suddaguntepalya,1425.0,3.0,2.0,55.0,3 BHK,3859.6491228070176
Ready To Move,Hosur Road,1345.0,2.0,2.0,108.0,2 BHK,8029.739776951673
Ready To Move,Marathahalli,1248.0,2.0,1.0,130.0,2 BHK,10416.666666666666
Ready To Move,Chaitanya Ananya,1830.0,4.0,2.0,325.0,4 BHK,17759.562841530056
Ready To Move,Shankarapuram,900.0,1.0,0.0,130.0,2 BHK,14444.444444444445
Ready To Move,Bellandur,3600.0,4.0,2.0,245.0,4 BHK,6805.555555555556
Ready To Move,Uttarahalli,1025.0,2.0,1.0,35.88,2 BHK,3500.4878048780492
Ready To Move,Nagashetty Halli,840.0,1.0,1.0,99.0,2 BHK,11785.714285714286
Ready To Move,Lakshminarayana Pura,3050.0,2.0,2.0,90.0,3 BHK,2950.8196721311474
Ready To Move,Kadubeesanahalli,1424.0,2.0,2.0,75.0,3 BHK,5266.853932584269
Ready To Move,EPIP Zone,2500.0,3.0,1.0,268.0,3 BHK,10720.0
Not Ready To Move,Byrasandra Extension,1285.0,2.0,2.0,45.0,2 BHK,3501.9455252918287
Ready To Move,Babusapalaya,1450.0,2.0,1.0,55.99,2 BHK,3861.3793103448274
Not Ready To Move,Raja Rajeshwari Nagar,1160.0,2.0,1.0,70.0,2 BHK,6034.482758620689
Ready To Move,Yelahanka New Town,2700.0,3.0,0.0,350.0,3 BHK,12962.962962962964
Not Ready To Move,Gattahalli,2000.0,2.0,2.0,95.0,3 BHK,4750.0
Ready To Move,Uttarahalli,1125.0,2.0,1.0,47.65,2 BHK,4235.555555555556
Ready To Move,Old Madras Road,3900.0,4.0,2.0,175.0,4 BHK,4487.179487179487
Ready To Move,Raja Rajeshwari Nagar,1133.0,2.0,1.0,38.37,2 BHK,3386.5842894969105
Ready To Move,Arekere,1240.0,2.0,2.0,60.0,2 BHK,4838.709677419355
Not Ready To Move,Devanahalli,1466.0,3.0,3.0,77.59,3 BHK,5292.633015006822
Ready To Move,Outer Ring Road East,3870.0,4.0,2.0,411.0,4 BHK,10620.15503875969
Ready To Move,Ramagondanahalli,1610.0,2.0,2.0,115.0,3 BHK,7142.857142857143
Ready To Move,Sarjapur  Road,1220.0,3.0,2.0,56.0,3 BHK,4590.163934426229
Ready To Move,Kaggadasapura,1225.0,2.0,2.0,48.0,2 BHK,3918.3673469387754
Ready To Move,Akshaya Nagar,1300.0,2.0,1.0,54.0,2 BHK,4153.846153846154
Not Ready To Move,Thanisandra,1996.0,4.0,1.0,123.0,3 BHK,6162.324649298597
Ready To Move,Mallathahalli,1320.0,2.0,2.0,55.0,3 BHK,4166.666666666667
Ready To Move,Rajaji Nagar,1800.0,3.0,2.0,240.0,3 BHK,13333.333333333334
Ready To Move,Richmond Town,1835.0,3.0,3.0,175.0,3 BHK,9536.784741144415
Ready To Move,Sarjapur  Road,1435.0,3.0,2.0,90.0,3 BHK,6271.777003484321
Ready To Move,Whitefield,4097.0,3.0,2.0,400.0,3 BHK,9763.24139614352
Ready To Move,Rayasandra,1601.0,3.0,3.0,70.0,3 BHK,4372.2673329169265
Ready To Move,Kadubeesanahalli,1257.0,2.0,2.0,93.0,2 BHK,7398.568019093079
Ready To Move,Iblur Village,3596.0,5.0,1.0,260.0,4 BHK,7230.255839822024
Ready To Move,Kasavanhalli,1309.0,2.0,2.0,95.0,2 BHK,7257.448433919022
Ready To Move,Yeshwanthpur,1362.0,2.0,0.0,100.0,2 BHK,7342.143906020558
Ready To Move,Whitefield,1115.0,2.0,1.0,55.0,2 BHK,4932.735426008969
Ready To Move,Whitefield,1870.0,3.0,2.0,90.0,3 BHK,4812.834224598931
Not Ready To Move,manyata park,1322.0,2.0,1.0,61.99,2 BHK,4689.10741301059
Ready To Move,Telecom Layout,1450.0,2.0,1.0,65.0,3 BHK,4482.758620689655
Ready To Move,Banashankari,1185.0,2.0,2.0,67.0,2 BHK,5654.008438818565
Ready To Move,7th Phase JP Nagar,1790.0,3.0,3.0,120.0,3 BHK,6703.91061452514
Ready To Move,Whitefield,3450.0,4.0,2.0,208.0,3 BHK,6028.985507246377
Ready To Move,Rachenahalli,1050.0,2.0,2.0,52.5,2 BHK,5000.0
Ready To Move,Sarjapur  Road,5400.0,4.0,2.0,750.0,4 BHK,13888.888888888889
Ready To Move,Devanahalli,775.0,1.0,0.0,39.0,1 BHK,5032.258064516129
Ready To Move,Hoodi,1000.0,2.0,2.0,48.0,2 BHK,4800.0
Not Ready To Move,Thanisandra,1183.0,2.0,1.0,77.25,2 BHK,6530.0084530853765
Not Ready To Move,Binny Pete,1282.0,3.0,2.0,178.0,3 BHK,13884.555382215289
Ready To Move,Alur,425.0,1.0,1.0,15.0,1 BHK,3529.4117647058824
Ready To Move,Nelamangala,820.0,2.0,2.0,30.0,2 BHK,3658.5365853658536
Ready To Move,Richmond Town,2230.0,4.0,2.0,792.0,4 BHK,35515.695067264576
Ready To Move,Hebbal,1200.0,2.0,2.0,52.0,2 BHK,4333.333333333333
Not Ready To Move,Ramagondanahalli,1151.0,2.0,2.0,43.6,2 BHK,3788.010425716768
Ready To Move,Hulimavu,1320.0,2.0,2.0,59.0,3 BHK,4469.69696969697
Not Ready To Move,Bikasipura,1450.0,3.0,2.0,68.0,3 BHK,4689.6551724137935
Ready To Move,Poorna Pragna Layout,1270.0,2.0,3.0,50.79,3 BHK,3999.212598425197
Ready To Move,Hegde Nagar,1847.0,3.0,2.0,123.0,3 BHK,6659.447753113156
Not Ready To Move,Devanahalli,1020.0,2.0,1.0,49.87,1 BHK,4889.21568627451
Ready To Move,Somasundara Palya,1650.0,3.0,2.0,95.0,3 BHK,5757.575757575758
Ready To Move,Richmond Town,2380.0,4.0,3.0,242.0,4 BHK,10168.067226890757
Ready To Move,Electronic City,2400.0,2.0,2.0,78.0,3 BHK,3250.0
Ready To Move,Begur Road,1160.0,2.0,2.0,44.0,2 BHK,3793.103448275862
Not Ready To Move,Haralur Road,2805.0,4.0,3.0,154.0,4 BHK,5490.196078431372
Not Ready To Move,Mysore Road,1360.0,3.0,0.0,47.6,3 BHK,3500.0
Ready To Move,Brookefield,1089.0,2.0,1.0,49.0,2 BHK,4499.540863177227
Ready To Move,Yelahanka,1115.0,2.0,2.0,60.0,2 BHK,5381.165919282511
Ready To Move,Kudlu Gate,1215.0,2.0,1.0,45.0,2 BHK,3703.703703703704
Ready To Move,Sarjapur  Road,1194.0,2.0,1.0,51.0,2 BHK,4271.356783919598
Not Ready To Move,Kannamangala,1536.0,3.0,1.0,104.0,3 BHK,6770.833333333333
Ready To Move,Hennur,1255.0,2.0,2.0,55.5,2 BHK,4422.310756972111
Not Ready To Move,Electronic City,1571.0,3.0,2.0,83.0,3 BHK,5283.259070655633
Ready To Move,Virupakshapura,900.0,1.0,0.0,70.0,2 BHK,7777.777777777777
Ready To Move,Keshava Nagar,1517.0,2.0,2.0,125.0,2 BHK,8239.947264337508
Ready To Move,Budigere,664.0,1.0,1.0,35.4,1 BHK,5331.325301204819
Ready To Move, Devarachikkanahalli,1230.0,2.0,1.0,58.0,2 BHK,4715.447154471544
Ready To Move,Hegde Nagar,1340.0,2.0,2.0,72.0,2 BHK,5373.134328358209
Ready To Move,Attibele,1175.0,2.0,1.0,29.38,2 BHK,2500.425531914894
Ready To Move,Benson Town,3569.0,4.0,1.0,600.0,4 BHK,16811.43177360605
Ready To Move,Sarjapur,1240.0,2.0,2.0,43.1,2 BHK,3475.8064516129034
Ready To Move,Electronic City,1470.0,2.0,1.0,44.1,3 BHK,3000.0
Not Ready To Move,Kanakpura Road,525.0,1.0,1.0,29.25,1 BHK,5571.428571428572
Ready To Move,7th Phase JP Nagar,1680.0,3.0,2.0,117.0,3 BHK,6964.285714285715
Ready To Move,Sri Sai Layout,1000.0,2.0,2.0,35.0,2 BHK,3500.0
Ready To Move,Gunjur,1071.0,2.0,1.0,51.0,2 BHK,4761.9047619047615
Ready To Move,Sector 2 HSR Layout,1512.0,3.0,2.0,80.0,3 BHK,5291.005291005291
Ready To Move,Frazer Town,3435.0,2.0,1.0,341.0,4 BHK,9927.21979621543
Not Ready To Move,Thanisandra main road,3144.0,3.0,1.0,455.0,3 BHK,14472.010178117049
Ready To Move,Kalyan nagar,1190.0,2.0,1.0,60.0,2 BHK,5042.016806722689
Ready To Move,Pattandur Agrahara,1550.0,2.0,3.0,80.0,3 BHK,5161.290322580645
Not Ready To Move,Kanakpura Road,1283.0,2.0,2.0,63.22,2 BHK,4927.5136399064695
Ready To Move,Mallasandra,1325.0,2.0,2.0,73.0,2 BHK,5509.433962264151
Ready To Move,Whitefield,1105.0,2.0,1.0,35.36,2 BHK,3200.0
Ready To Move,Banaswadi,1600.0,3.0,2.0,74.5,3 BHK,4656.25
Ready To Move,Devara Jeevanahalli,400.0,2.0,2.0,35.0,4 BHK,8750.0
Ready To Move,Hennur,1100.0,2.0,1.0,44.55,2 BHK,4050.0
Not Ready To Move,Talaghattapura,2099.0,3.0,3.0,147.0,3 BHK,7003.334921391139
Ready To Move,Yelachenahalli,1365.0,2.0,1.0,72.0,3 BHK,5274.725274725275
Ready To Move,Hebbal Kempapura,1485.0,3.0,3.0,132.0,2 BHK,8888.888888888889
Ready To Move,Hosur Road,1250.0,2.0,1.0,55.0,2 BHK,4400.0
Ready To Move,Chikkalasandra,1290.0,2.0,2.0,56.12,3 BHK,4350.387596899225
Ready To Move,Bellandur,1170.0,2.0,1.0,46.79,2 BHK,3999.1452991452993
Not Ready To Move,Kanakpura Road,1328.0,2.0,3.0,91.06,2 BHK,6856.9277108433735
Not Ready To Move,Hennur Road,1232.0,2.0,1.0,87.0,2 BHK,7061.688311688312
Ready To Move,1st Phase JP Nagar,1180.0,2.0,2.0,88.5,2 BHK,7500.0
Ready To Move,Electronic City,1350.0,3.0,2.0,66.0,3 BHK,4888.888888888889
Not Ready To Move,Nagawara Junction,3602.0,4.0,2.0,280.0,4 BHK,7773.459189339256
Ready To Move,Nagasandra,2400.0,4.0,1.0,145.0,4 BHK,6041.666666666667
Ready To Move,Electronic City Phase II,1020.0,2.0,2.0,32.0,2 BHK,3137.2549019607845
Ready To Move,Begur Road,1410.0,2.0,3.0,49.34,3 BHK,3499.290780141844
Ready To Move,Vishwanatha Nagenahalli,2159.0,3.0,2.0,120.0,3 BHK,5558.12876331635
Not Ready To Move,TC Palaya,1200.0,2.0,0.0,66.0,3 BHK,5500.0
Ready To Move,Hennur,1255.0,2.0,1.0,57.5,2 BHK,4581.673306772908
Not Ready To Move,Whitefield,1074.0,2.0,1.0,42.79,2 BHK,3984.171322160149
Not Ready To Move,Suragajakkanahalli,1200.0,3.0,2.0,72.0,3 BHK,6000.0
Not Ready To Move,Sarjapur,1170.0,2.0,2.0,35.41,3 BHK,3026.495726495726
Ready To Move,Bommanahalli,1660.0,2.0,2.0,100.0,3 BHK,6024.096385542169
Ready To Move,Gattigere,900.0,6.0,1.0,95.0,5 BHK,10555.555555555555
Ready To Move,Gowdanapalya,510.0,1.0,0.0,34.0,1 BHK,6666.666666666667
Ready To Move,Mahadevpura,1601.0,3.0,2.0,95.0,3 BHK,5933.791380387258
Not Ready To Move,Begur Road,952.0,2.0,1.0,42.0,2 BHK,4411.764705882353
Ready To Move,PNS Layout,1166.0,2.0,3.0,65.0,2 BHK,5574.614065180103
Ready To Move,Venkatapura,2700.0,2.0,1.0,260.0,3 BHK,9629.62962962963
Ready To Move,Electronic City Phase II,1900.0,3.0,1.0,97.0,4 BHK,5105.263157894737
Ready To Move,Mathikere,1350.0,2.0,0.0,175.0,3 BHK,12962.962962962964
Not Ready To Move,Haralur Road,1520.0,2.0,2.0,96.0,3 BHK,6315.789473684211
Ready To Move,Harsha Layout,2100.0,6.0,3.0,100.0,4 BHK,4761.9047619047615
Ready To Move,Yelenahalli,1175.0,2.0,2.0,50.0,2 BHK,4255.31914893617
Ready To Move,Bharathi Nagar,1432.0,2.0,2.0,68.0,2 BHK,4748.6033519553075
Not Ready To Move,Bommasandra Industrial Area,1005.0,2.0,1.0,39.77,2 BHK,3957.213930348259
Ready To Move,Rajiv Nagar,1309.0,2.0,1.0,80.0,2 BHK,6111.535523300229
Ready To Move,Dairy Circle,2251.0,4.0,2.0,370.0,3 BHK,16437.139049311416
Ready To Move,7th Phase JP Nagar,1050.0,2.0,1.0,77.0,2 BHK,7333.333333333333
Not Ready To Move,Kanakpura Road,1100.0,3.0,2.0,53.0,3 BHK,4818.181818181818
Ready To Move,Sanjay nagar,2400.0,3.0,3.0,310.0,3 BHK,12916.666666666666
Ready To Move,Begur Road,1565.0,2.0,2.0,56.34,3 BHK,3600.0
Ready To Move,1st Stage Indira Nagar,940.0,2.0,1.0,56.0,2 BHK,5957.446808510638
Not Ready To Move,Yarandahalli,1015.0,2.0,1.0,40.1,2 BHK,3950.7389162561576
Ready To Move,BTM 2nd Stage,2400.0,2.0,0.0,360.0,3 BHK,15000.0
Ready To Move,Electronic City,1652.0,3.0,3.0,110.0,3 BHK,6658.595641646489
Ready To Move,Whitefield,1100.0,2.0,2.0,52.0,2 BHK,4727.272727272727
Ready To Move,Rajiv Nagar,2340.0,4.0,1.0,145.0,4 BHK,6196.581196581196
Not Ready To Move,Koramangala,1084.0,2.0,1.0,179.0,2 BHK,16512.91512915129
Ready To Move,Kammanahalli,1200.0,1.0,1.0,81.0,2 BHK,6750.0
Ready To Move,Kacharakanahalli,1400.0,3.0,3.0,69.0,3 BHK,4928.571428571428
Not Ready To Move,HBR Layout,2400.0,5.0,0.0,320.0,4 BHK,13333.333333333334
Not Ready To Move,Electronic City Phase II,1020.0,2.0,1.0,27.43,2 BHK,2689.2156862745096
Ready To Move,Whitefield,1267.0,2.0,1.0,90.33,2 BHK,7129.439621152328
Ready To Move,Bhoganhalli,2439.0,4.0,3.0,185.0,4 BHK,7585.075850758508
Ready To Move,Ashwath Nagar,1645.0,3.0,2.0,95.0,3 BHK,5775.075987841945
Ready To Move,Sahakara Nagar,1100.0,2.0,2.0,75.0,3 BHK,6818.181818181818
Not Ready To Move,Electronic City,1320.0,2.0,1.0,38.12,3 BHK,2887.8787878787875
Not Ready To Move,Ananth Nagar,1000.0,2.0,1.0,29.7,2 BHK,2970.0
Ready To Move,Whitefield,5000.0,5.0,2.0,550.0,4 BHK,11000.0
Ready To Move,Kengeri Satellite Town,2480.0,2.0,1.0,160.0,2 BHK,6451.612903225807
Ready To Move,Kalyan nagar,1086.0,2.0,2.0,44.5,2 BHK,4097.605893186003
Not Ready To Move,Kengeri,416.0,1.0,1.0,18.0,1 BHK,4326.923076923077
Ready To Move,Hennur Road,1066.0,2.0,1.0,52.23,2 BHK,4899.624765478424
Ready To Move,OMBR Layout,1730.0,3.0,1.0,93.0,3 BHK,5375.722543352601
Not Ready To Move,Balagere,1205.0,2.0,1.0,63.86,2 BHK,5299.585062240664
Ready To Move,Marathahalli,2500.0,5.0,2.0,175.0,4 BHK,7000.0
Ready To Move,Subramanyapura,960.0,2.0,1.0,55.0,2 BHK,5729.166666666667
Not Ready To Move,Haralur Road,1510.0,3.0,2.0,83.05,3 BHK,5500.0
Ready To Move,Kanaka Nagar,1600.0,4.0,2.0,90.0,4 BHK,5625.0
Ready To Move,Old Madras Road,2300.0,3.0,2.0,142.0,3 BHK,6173.913043478261
Ready To Move,Jakkasandra Extension,1000.0,2.0,1.0,63.0,2 BHK,6300.0
Ready To Move,Poorna Pragna Layout,1160.0,2.0,1.0,46.39,2 BHK,3999.137931034483
Not Ready To Move,Hormavu,1553.0,2.0,2.0,58.23,3 BHK,3749.5170637475853
Ready To Move,Frazer Town,3436.0,5.0,2.0,345.0,4 BHK,10040.745052386495
Not Ready To Move,Seegehalli,1134.0,2.0,2.0,45.0,2 BHK,3968.253968253968
Ready To Move,Nagasandra,600.0,4.0,2.0,80.0,4 BHK,13333.333333333334
Ready To Move,Horamavu Agara,2400.0,3.0,3.0,80.0,5 BHK,3333.3333333333335
Not Ready To Move,Whitefield,2400.0,4.0,1.0,143.0,4 BHK,5958.333333333333
Ready To Move,Nagashetty Halli,1350.0,2.0,2.0,65.0,2 BHK,4814.814814814815
Ready To Move,Sarjapur,1032.0,2.0,1.0,42.0,2 BHK,4069.767441860465
Ready To Move,Tigalarpalya,1998.0,3.0,2.0,117.0,3 BHK,5855.855855855856
Not Ready To Move,Murugeshpalya,1225.0,2.0,2.0,48.0,2 BHK,3918.3673469387754
Ready To Move,Sarjapur  Road,1262.0,2.0,2.0,67.0,2 BHK,5309.033280507131
Not Ready To Move,Badavala Nagar,1842.0,3.0,2.0,115.0,3 BHK,6243.213897937025
Ready To Move,Thomas Town,1300.0,2.0,1.0,60.0,2 BHK,4615.384615384615
Not Ready To Move,Kothannur,1070.0,2.0,2.0,38.6,2 BHK,3607.4766355140187
Not Ready To Move,"Electronic city Phase 1, ",950.0,2.0,1.0,33.0,2 BHK,3473.684210526316
Not Ready To Move,Balagere,1012.0,2.0,1.0,53.58,2 BHK,5294.466403162055
Ready To Move,TC Palaya,1000.0,2.0,0.0,70.0,2 BHK,7000.0
Ready To Move,Kadugodi,1394.0,2.0,2.0,56.0,2 BHK,4017.2166427546626
Ready To Move,Amruthahalli,1450.0,2.0,1.0,85.0,3 BHK,5862.068965517241
Ready To Move,Sarjapur  Road,1693.0,3.0,2.0,125.0,3 BHK,7383.343177790904
Ready To Move,Thigalarapalya,3122.0,6.0,2.0,235.0,4 BHK,7527.226137091608
Ready To Move,Horamavu Agara,1000.0,2.0,1.0,46.0,2 BHK,4600.0
Ready To Move,Kogilu,952.0,2.0,2.0,49.0,2 BHK,5147.058823529412
Ready To Move,Malleshwaram,2050.0,4.0,2.0,270.0,3 BHK,13170.731707317073
Ready To Move,Kengeri,1200.0,1.0,1.0,14.0,1 BHK,1166.6666666666667
Not Ready To Move,Mysore Road,1410.0,2.0,2.0,64.0,3 BHK,4539.007092198582
Ready To Move,Hebbal Kempapura,1400.0,2.0,2.0,108.0,2 BHK,7714.285714285715
Ready To Move,Chikka Tirupathi,3056.0,5.0,2.0,100.0,4 BHK,3272.251308900524
Ready To Move,Sarjapur  Road,1826.0,3.0,2.0,125.0,3 BHK,6845.564074479737
Not Ready To Move,Hosur Road,1689.0,3.0,2.0,103.0,3 BHK,6098.283007696862
Ready To Move,Bisuvanahalli,1075.0,2.0,1.0,31.0,3 BHK,2883.720930232558
Ready To Move,Bannerghatta Road,2500.0,4.0,2.0,1400.0,5 BHK,56000.0
